spec_code,Species,stock_code,MaxLengthTL_estimate,Troph_estimate,seTroph_estimate,a_estimate,sd_log10a_estimate,b_estimate,sd_b_estimate,K_estimate,ComDepthMin_estimate,ComDepthMax_estimate,DepthMin_estimate,DepthMax_estimate,PredPreyRatioMin_estimate,PredPreyRatioMax_estimate,TempPrefMin_estimate,TempPrefMean_estimate,TempPrefMax_estimate,FeedingPath_estimate,MaxLengthSL_estimate,to_matrix,mean_temp_matrix,Life_span_matrix,Generation_time_matrix,tm_matrix,E_matrix,Resilience_matrix,QB_matrix,BodyShapeI_morphdat,OperculumPresent_morphdat,LLinterrupted_morphdat,Notched_morphdat,DorsalSoftRaysMin_morphdat,DorsalSoftRaysMax_morphdat,Genus_species,FBname_species,Fresh_species,Brack_species,Saltwater_species,DemersPelag_species,AirBreathing_species,Vulnerability_species,PriceCateg_species,Dangerous_species,Electrogenic_species,PD50_species
382,Seriola lalandi,396,250,4.159999847412109,0.14399999380111694,0.018620900809764862,0.13600000739097595,2.930000066757202,0.08479999750852585,0.11999999731779099,105,364,3,825,3.42470979749164,46.472347647277,9,14.9,23,pelagic,205,-0.5867118630274762,20.600000381469727,15.286299705505371,5.061890125274658,3.1050500869750977,0.5,Medium; decline threshold 0.95,3.3,fusiform / normal,-1,FALSE,0,33,35,Seriola,Yellowtail amberjack,0,1,1,benthopelagic,WaterAssumed,61.39,low,harmless,no special ability,0.5019999742507935
384,Megalaspis cordyla,398,80,3.9000000953674316,0.6100000143051147,0.01258930005133152,0.022299999371170998,2.940000057220459,0.013799999840557575,0.5899999737739563,28,60,20,100,4.78125479689947,59.0451161108437,23.5,27.5,28.6,benthic,68.80000305175781,-0.20044336660392353,27.733333375718857,4.085269927978516,1.2471799850463867,0.9744009971618652,0.5,High; decline threshold 0.99,8.7,fusiform / normal,-1,FALSE,0,18,20,Megalaspis,Torpedo scad,0,1,1,reef-associated,WaterAssumed,29.48,high,harmless,no special ability,1
387,Selar crumenophthalmus,401,70,3.809999942779541,0.17900000512599945,0.013182600028812885,0.02419999986886978,2.990000009536743,0.0142000000923872,1.149999976158142,2,10,0,170,5.11505526767068,65.1174431371215,20,27.9,29.2,benthic,63,-0.13080793126507895,27.618182095614348,2.4778900146484375,0.7786539793014526,0.6210839748382568,0.5,High; decline threshold 0.99,8.3,fusiform / normal,-1,FALSE,0,24,27,Selar,Bigeye scad,0,0,1,reef-associated,WaterAssumed,24.65,very high,reports of ciguatera poisoning,no special ability,0.75
399,Pomadasys argenteus,413,70,3.4700000286102295,0.30000001192092896,0.013803799636662006,0.04650000110268593,2.9700000286102295,0.01769999973475933,0.3499999940395355,25,65,15,115,5.95884105209077,99.4181400623952,23.2,27.4,28.5,benthic,61.31999969482422,-0.2776606735234419,28,5.722340106964111,1.706089973449707,1.341860055923462,0.5,High; decline threshold 0.99,7.2,fusiform / normal,-1,FALSE,-1,13,14,Pomadasys,Silver grunt,1,1,1,demersal,WaterAssumed,30.58,high,harmless,no special ability,0.5
412,Elagatis bipinnulata,426,180,4.269999980926514,0,0.009772369638085365,0.10499999672174454,2.8399999141693115,0.06989999860525131,0.3199999928474426,2,10,0,150,4.09418713097392,41.1859525273558,22.8,27.5,28.8,benthic,127.9800033569336,-0.4787710341901716,28.5,11.618000030517578,3.719759941101074,2.4558799266815186,0.5,Medium; decline threshold 0.95,6.2,fusiform / normal,-1,FALSE,0,25,30,Elagatis,Rainbow runner,0,0,1,reef-associated,WaterAssumed,50.69,medium,reports of ciguatera poisoning,no special ability,1
418,Argyrosomus regius,432,230,4.289999961853027,0.75,0.00831764005124569,0.019999999552965164,3.059999942779541,0.012500000186264515,0.10000000149011612,47,148,15,300,3.80547457599154,40.2440050065838,13.3,15.3,19.4,pelagic,191.52999877929688,-1.1461947511794035,17.5,32.56169891357422,11.180000305175781,6.207799911499023,0.5,Low; decline threshold 0.85,2.1,fusiform / normal,0,FALSE,0,27,29,Argyrosomus,Meagre,0,1,1,benthopelagic,WaterAssumed,79.25,medium,harmless,no special ability,0.5019999742507935
442,Argyrops spinifer,456,80,3.680000066757202,0.3799999952316284,0.021877599880099297,0.03539999946951866,2.9600000381469727,0.02290000021457672,0.15000000596046448,5,100,1,450,6.17880236083982,31.5750572576677,23.4,27.9,29,benthic,64.33000183105469,-0.9135381982771458,28.300000190734863,19.11319923400879,5.813379764556885,4.312739849090576,0.5,Low; decline threshold 0.85,5.8,fusiform / normal,0,FALSE,0,9,10,Argyrops,King soldierbream,0,0,1,demersal,WaterAssumed,55.28,high,harmless,no special ability,0.5077999830245972
444,Cheimerius nufar,458,75,3.5399999618530273,0.4399999976158142,0.013803799636662006,0.028200000524520874,3.0399999618530273,0.016200000420212746,0.12999999523162842,51,151,20,300,5.68864806770595,90.0690420277403,17.8,23.9,27.7,pelagic,61.08000183105469,-1.1149159336766594,24.65000009536743,23.918500900268555,7.366189956665039,5.307569980621338,0.5,Low; decline threshold 0.85,4.8,fusiform / normal,0,FALSE,0,10,11,Cheimerius,Santer seabream,0,0,1,reef-associated,WaterAssumed,60.44,low,harmless,no special ability,1
513,Psettodes erumei,529,64,4.389999866485596,0.30000001192092896,0.00676083005964756,0.06210000067949295,3.140000104904175,0.04230000078678131,0.4399999976158142,20,50,1,100,5.66867824752223,80.2914335440637,26.6,28.2,29.1,benthic,50.5,-0.26278889037809167,28,5.113550186157227,1.487720012664795,1.2421400547027588,0.5,High; decline threshold 0.99,9.3,fusiform / normal,-1,FALSE,0,38,45,Psettodes,Indian halibut,0,0,1,demersal,WaterAssumed,28.89,high,harmless,no special ability,0.75
522,Paraplagusia bilineata,538,31.600000381469727,3.4800000190734863,0.4000000059604645,0.009332540445029736,0.1459999978542328,3.0299999713897705,0.09269999712705612,0.4300000071525574,3,14,1,25,6.57406707328719,226.820260790192,25,28.5,29.2,benthic,29.639999389648438,-0.37,25,6.599999904632568,1.8577500581741333,1.7000000476837158,0.5,High; decline threshold 0.99,20,short and / or deep,0,FALSE,0,99,115,Paraplagusia,Doublelined tonguesole,0,1,1,demersal,WaterAssumed,28.79,very high,harmless,no special ability,0.5156000256538391
556,Encrasicholina heteroloba,572,14.640000343322754,3.2699999809265137,0.10000000149011612,0.005623409990221262,0.03400000184774399,3.1500000953674316,0.021700000390410423,1.8600000143051147,23,36,20,50,9.22881230466098,1151.6349825083,24.2,27.9,28.8,pelagic,12,-0.1236530293122359,29.399999618530273,1.6410499811172485,0.6799430251121521,0.5204470157623291,0.5,High; decline threshold 0.99,24.8,elongated,-1,FALSE,0,11.523779158213825,13.837736929729274,Encrasicholina,Shorthead anchovy,0,1,1,reef-associated,WaterAssumed,10,medium,harmless,no special ability,0.5005000233650208
558,Encrasicholina punctifer,574,13,3.4000000953674316,0.44999998807907104,0.004897790029644966,0.09889999777078629,3.259999990463257,0.06639999896287918,1.3700000047683716,8,21,5,35,9.30893714145008,1197.56703158235,24.7,28.3,29.2,pelagic,10.779999732971191,-0.16776455322274497,28,2.332240104675293,0.9378380179405212,0.6934099793434143,0.5,High; decline threshold 0.99,21,fusiform / normal,-1,FALSE,0,12,15,Encrasicholina,Buccaneer anchovy,0,0,1,reef-associated,WaterAssumed,11.68,medium,harmless,no special ability,0.5005000233650208
569,Stolephorus indicus,585,18.90999984741211,3.380000114440918,0.4399999976158142,0.004677350167185068,0.06270000338554382,3.1500000953674316,0.0210999995470047,1.1100000143051147,23,36,20,50,9.01505402911909,1032.975588609,24.2,27.9,28.7,pelagic,15.5,-0.1745285646286711,28.700000762939453,2.710089921951294,1.034019947052002,0.7567239999771118,0.5,High; decline threshold 0.99,18.2,elongated,-1,FALSE,0,15,17,Stolephorus,Indian anchovy,0,1,1,pelagic-neritic,WaterAssumed,13.41,low,harmless,no special ability,0.5
582,Thrissina baelama,598,12.59000015258789,3.3399999141693115,0.44999998807907104,0.0038018899504095316,0.17399999499320984,3.0999999046325684,0.09380000084638596,0.9800000190734863,70.43314690387528,131.95595847465816,47.666564763259366,228.7049718379814,12.1198773124174,3269.24491948312,25.9,28.2,29.1,benthic,10.319999694824219,-0.21,25,2.799999952316284,1.1272000074386597,0.800000011920929,0.5,High; decline threshold 0.99,39.5,elongated,-1,FALSE,0,13,16,Thrissina,Baelama anchovy,0,1,1,pelagic-neritic,WaterAssumed,13.79,medium,harmless,no special ability,0.5001000165939331
747,Carcharias taurus,763,330,4.5,0.4169999957084656,0.0074130999855697155,0.22100000083446503,2.990000009536743,0.11500000208616257,0.14000000059604645,15,25,1,191,3.32242995683952,73.0317375041252,12.5,24.6,28,pelagic,270.6000061035156,-0.402319861016348,15,12.473199844360352,5.14592981338501,2.406519889831543,0.5,Medium; decline threshold 0.95,1.7,fusiform / normal,0,FALSE,0,0,0,Carcharias,Sand tiger shark,0,0,1,reef-associated,WaterAssumed,58.1,unknown,traumatogenic,electrosensing only,1
752,Isurus oxyrinchus,768,445,4.519999980926514,0.5899999737739563,0.0064565399661660194,0.11299999803304672,3.0299999713897705,0.07559999823570251,0.10000000149011612,100,150,0,888,3.30837618469605,71.4109750925001,9.7,17.4,24.4,pelagic,436.1000061035156,-1.0196405536303332,18.333333333333332,32.31370162963867,11.535900115966797,5.942019939422607,0.5,Low; decline threshold 0.85,9.640000343322754,fusiform / normal,0,FALSE,0,0,0,Isurus,Shortfin mako,0,0,1,pelagic-oceanic,WaterAssumed,79.38,medium,traumatogenic,electrosensing only,0.7813000082969666
785,Mugil cephalus,801,122,2.4800000190734863,0.17000000178813934,0.012022599577903748,0.02239999920129776,2.940000057220459,0.013500000350177288,0.23000000417232513,0,10,0,120,42.3138833850926,45296.6049217651,11.3,23.2,27.9,benthic,100,-0.4582509024699049,22.399999618530273,9.5085296630859375,2.8593599796295166,2.2123301029205322,0.5,Medium; decline threshold 0.95,12.279999732971191,fusiform / normal,-1,FALSE,0,7,9,Mugil,Flathead grey mullet,1,1,1,benthopelagic,WaterAssumed,42.76,very high,harmless,no special ability,0.5
793,Lutjanus ehrenbergii,809,35,3.619999885559082,0.5299999713897705,0.014791100285947323,0.02810000069439411,2.9600000381469727,0.011900000274181366,0.49000000953674316,6,13,5,20,5.9302476367319,62.5516282436219,25.9,28.6,29.3,pelagic,27.75,-0.1721711535883495,25,2.920609951019287,0.8592069745063782,0.7738109827041626,0.5,High; decline threshold 0.99,9.8,fusiform / normal,-1,FALSE,-1,13,14,Lutjanus,Blackspot snapper,1,1,1,reef-associated,WaterAssumed,18.81,high,harmless,no special ability,0.5
858,Carcharhinus albimarginatus,874,300,4.210000038146973,0.5400000214576721,0.004677350167185068,0.15399999916553497,3.0799999237060547,0.08330000191926956,0.11999999731779099,20,352,0,800,3.5339791781272,17.3535989974714,13.9,27.1,29,pelagic,246,-0.76,25,24.200000762939453,8.643380165100098,4.5,0.5,Low; decline threshold 0.85,1.4,fusiform / normal,0,FALSE,0,0,0,Carcharhinus,Silvertip shark,0,0,1,reef-associated,WaterAssumed,71.63,medium,traumatogenic,electrosensing only,0.5
859,Carcharhinus altimus,875,300,4.53000020980835,0.26899999380111694,0.0037153500597923994,0.1120000034570694,3.0799999237060547,0.0697999969124794,0.11999999731779099,80,220,12,810,3.98766581554333,11.8368408042843,13.8,19.9,26.5,pelagic,246,-0.76,17,24.200000762939453,8.643380165100098,4.5,0.5,Low; decline threshold 0.85,1.5,fusiform / normal,0,FALSE,0,0,0,Carcharhinus,Bignose shark,0,0,1,reef-associated,WaterAssumed,71.97,medium,harmless,electrosensing only,0.5
861,Carcharhinus amblyrhynchos,877,255,4.110000133514404,0.49000000953674316,0.005248070228844881,0.11299999803304672,3.119999885559082,0.0714000016450882,0.09000000357627869,0,280,0,1000,3.50034580972167,19.2606898543203,17.5,27.5,29,pelagic,209.10000610351563,-2.036303013842123,25,57.96369934082031,20.05069923400879,11.035200119018555,0.5,Very low; decline threshold 0.70,2.5,fusiform / normal,0,FALSE,0,0,0,Carcharhinus,Blacktail reef shark,0,0,1,reef-associated,WaterAssumed,84.96,medium,traumatogenic,electrosensing only,0.5
865,Carcharhinus brevipinna,881,309,4.199999809265137,0.6399999856948853,0.00446684006601572,0.044599998742341995,3.059999942779541,0.019600000232458115,0.20999999344348907,0,50,0,100,3.51246720047689,17.5436246782212,22,27.4,29,pelagic,253.3800048828125,-0.4631626299053883,25,13.687800407409668,4.719009876251221,2.683120012283325,0.5,Medium; decline threshold 0.95,3.1,fusiform / normal,0,FALSE,0,0,0,Carcharhinus,Spinner shark,0,0,1,reef-associated,WaterAssumed,62.23,medium,harmless,Electrosensing only,0.5
868,Carcharhinus falciformis,884,350,4.349999904632568,0.6100000143051147,0.005011870060116053,0.04520000144839287,3.069999933242798,0.019200000911951065,0.10999999940395355,0,500,0,4000,3.72278595957997,14.587995709584,12,26.7,28.9,benthic,287,-1.075611637146944,20.75,34.723899841308594,12.488300323486328,6.669829845428467,0.5,Low; decline threshold 0.85,2,fusiform / normal,0,FALSE,0,0,0,Carcharhinus,Silky shark,0,0,1,reef-associated,WaterAssumed,82.14,high,traumatogenic,electrosensing only,0.5
874,Carcharhinus limbatus,890,286,4.369999885559082,0.4359999895095825,0.005011870060116053,0.0333000011742115,3.059999942779541,0.017899999395012856,0.20000000298023224,0,30,0,140,3.95717809829789,14.4126122132105,19.9,27.4,29,pelagic,234.52000427246094,-0.37771361384053365,26,10.491900444030762,3.5265300273895264,2.0655300617218018,0.5,Medium; decline threshold 0.95,4,fusiform / normal,0,FALSE,0,0,0,Carcharhinus,Blacktip shark,0,1,1,reef-associated,WaterAssumed,55.45,medium,traumatogenic,electrosensing only,0.5
875,Carcharhinus longimanus,891,400,4.159999847412109,0.36000001430511475,0.005623409990221262,0.048500001430511475,3.059999942779541,0.020099999383091927,0.07999999821186066,0,152,0,1082,3.26177732824416,18.305995664879,17.9,26.8,28.9,pelagic,328,-1.3829102646054419,27.25,44.77090072631836,16.166000366210938,8.893500328063965,0.5,Low; decline threshold 0.85,2.5,fusiform / normal,0,FALSE,0,0,0,Carcharhinus,Oceanic whitetip shark,0,0,1,pelagic-oceanic,WaterAssumed,83.79,medium,traumatogenic,electrosensing only,0.5
877,Carcharhinus melanopterus,893,200,3.940000057220459,0.4099999964237213,0.004677350167185068,0.13500000536441803,3.0299999713897705,0.07750000059604645,0.25,7,38,0,75,3.64472865514956,22.6148148751818,23.8,27.4,28.4,pelagic,164,-0.4217442708458222,28,11.578300476074219,3.8795900344848633,2.330359935760498,0.5,Medium; decline threshold 0.95,5,fusiform / normal,0,FALSE,0,0,0,Carcharhinus,Blacktip reef shark,0,1,1,reef-associated,WaterAssumed,56.83,medium,traumatogenic,electrosensing only,0.5
878,Carcharhinus obscurus,894,420,4.28000020980835,0.21699999272823334,0.007943280041217804,0.12300000339746475,3.069999933242798,0.07360000163316727,0.05000000074505806,200,400,0,400,3.48915722645216,16.0376611045264,8.7,12.6,18.6,pelagic,344.3999938964844,-2.3626784913451173,18,78.71839904785156,28.905500411987305,12.659299850463867,0.5,Very low; decline threshold 0.70,1.5,fusiform / normal,0,FALSE,0,0,0,Carcharhinus,Dusky shark,0,1,1,reef-associated,WaterAssumed,87.65,medium,traumatogenic,electrosensing only,0.5
880,Carcharhinus plumbeus,896,300,4.309999942779541,0.6000000238418579,0.004786300007253885,0.04320000112056732,3.069999933242798,0.01940000057220459,0.05999999865889549,20,65,0,500,3.86423495352209,16.2236234360729,16.6,27,28.9,pelagic,246,-2.402383945426632,24,72.59760284423828,25.725799560546875,13.399399757385254,0.5,Very low; decline threshold 0.70,2.4,fusiform / normal,0,FALSE,0,0,0,Carcharhinus,Sandbar shark,0,1,1,benthopelagic,WaterAssumed,86.8,medium,harmless,electrosensing only,0.5
884,Carcharhinus sorrah,900,160,4.150000095367432,0.5099999904632568,0.003548129927366972,0.12399999797344208,3.1600000858306885,0.07280000299215317,0.36000001430511475,1,73,0,140,4.19466956336491,18.4968565374274,24.5,27.8,29,pelagic,131.1999969482422,-0.27425331556385935,27,7.7364301681518555,2.705899953842163,1.5777499675750732,0.5,High; decline threshold 0.99,3.1,fusiform / normal,0,FALSE,0,0,0,Carcharhinus,Spot-tail shark,0,1,1,reef-associated,WaterAssumed,49.97,high,harmless,electrosensing only,0.5
886,Galeocerdo cuvier,902,750,4.559999942779541,0.5899999737739563,0.007244360167533159,0.20900000631809235,3.0899999141693115,0.11100000143051147,0.14000000059604645,0,140,0,800,3.48496222889194,11.4050251477743,15.8,26.4,28.9,benthic,615,-0.45548345677426666,22.5,15.848899841308594,6.086009979248047,2.9110000133514404,0.5,Medium; decline threshold 0.95,2,fusiform / normal,0,FALSE,0,0,0,Galeocerdo,Tiger shark,0,1,1,benthopelagic,WaterAssumed,63.83,medium,traumatogenic,electrosensing only,1.5
894,Loxodon macrorhinus,910,98,3.950000047683716,0.4000000059604645,0.004897790029644966,0.1679999977350235,3.0799999237060547,0.08839999884366989,0.3799999952316284,16,53,7,100,4.70426856680746,22.4056598882105,24.6,28,29,benthic,80.36000061035156,-0.28149986391599735,25,6.536680221557617,2.126120090484619,1.447849988937378,0.5,High; decline threshold 0.99,5.2,fusiform / normal,0,FALSE,0,0,0,Loxodon,Sliteye shark,0,0,1,demersal,WaterAssumed,46.09,medium,harmless,electrosensing only,1
896,Negaprion acutidens,912,380,4.130000114440918,0.5899999737739563,0.004897790029644966,0.1679999977350235,3.0799999237060547,0.08839999884366989,0.09000000357627869,9,46,0,92,3.2273458519138,18.8786725541992,24.7,28.1,29.1,pelagic,311.6000061035156,-0.96,25,32.400001525878906,11.812800407409668,5.800000190734863,0.5,Low; decline threshold 0.85,2,fusiform / normal,0,FALSE,0,0,0,Negaprion,Sicklefin lemon shark,0,1,1,reef-associated,WaterAssumed,77.93,medium,traumatogenic,electrosensing only,0.75
899,Rhizoprionodon acutus,915,175,4.25,0.3630000054836273,0.003467370057478547,0.04769999906420708,3.059999942779541,0.020899999886751175,0.20000000298023224,22,96,1,200,4.3133438347161,16.5978749489954,19.6,26.9,28.5,benthic,143.5,-0.6066397413120521,27,14.393400192260742,4.580770015716553,3.0807199478149414,0.5,Medium; decline threshold 0.95,6.1,fusiform / normal,0,FALSE,0,0,0,Rhizoprionodon,Milk shark,1,1,1,benthopelagic,WaterAssumed,60.97,medium,harmless,electrosensing only,0.5077999830245972
907,Triaenodon obesus,923,213,4.190000057220459,0.5699999928474426,0.003548129927366972,0.11400000005960464,3.119999885559082,0.07119999825954437,0.1599999964237213,8,40,0,330,3.88098392059818,17.7339482804649,24.3,27.6,28.8,benthic,174.66000366210938,-1.23,25,41.62710189819336,14.477700233459473,8.199999809265137,0.5,Low; decline threshold 0.85,0,fusiform / normal,0,FALSE,0,0,0,Triaenodon,Whitetip reef shark,0,0,1,reef-associated,WaterAssumed,82.54,medium,traumatogenic,electrosensing only,1
912,Sphyrna lewini,928,430,4.079999923706055,0.44999998807907104,0.003467370057478547,0.0502999983727932,3.0999999046325684,0.03440000116825104,0.09000000357627869,0,25,0,1043,3.11259961338384,19.8348891960727,18.7,27.2,29,benthic,352.6000061035156,-0.9644238154961443,20.833333333333332,30.614500045776367,10.928799629211426,6.00423002243042,0.5,Low; decline threshold 0.85,2.1,elongated,0,FALSE,0,0,0,Sphyrna,Scalloped hammerhead,0,1,1,pelagic-oceanic,WaterAssumed,77.74,medium,other,electrosensing only,0.5005999803543091
914,Sphyrna mokarran,930,610,4.320000171661377,0.46000000834465027,0.002290870063006878,0.12300000339746475,3.0999999046325684,0.07909999787807465,0.05999999865889549,1,100,1,300,3.41426713435524,15.3033901952492,21.3,27.2,28.9,pelagic,500.20001220703125,-1.08,17,48.91999816894531,18.8031005859375,8.399999618530273,0.5,Low; decline threshold 0.85,0,elongated,0,FALSE,0,0,0,Sphyrna,Great hammerhead,0,1,1,pelagic-oceanic,WaterAssumed,86.03,high,other,electrosensing only,0.5005999803543091
918,Caesio caerulaurea,934,50.38999938964844,3.4000000953674316,0.44999998807907104,0.01258930005133152,0.06019999831914902,3.049999952316284,0.03779999911785126,0.25,7,31,1,60,7.12002489711017,110.427085306918,24.7,28,29,pelagic,41.31999969482422,-0.59,25,11.399999618530273,3.341779947280884,2.700000047683716,0.5,Medium; decline threshold 0.95,6.5,fusiform / normal,-1,FALSE,0,14,16,Caesio,Blue and gold fusilier,0,0,1,reef-associated,WaterAssumed,46.74,medium,harmless,no special ability,0.5009999871253967
920,Caesio lunaris,936,40,3.4000000953674316,0.44999998807907104,0.015848899260163307,0.14399999380111694,3.0799999237060547,0.08540000021457672,0.3100000023841858,5,26,0,50,6.95246823735404,110.427085306918,24.7,28.2,29.2,pelagic,32.79999923706055,-0.49,25,9.199999809265137,2.661099910736084,2.200000047683716,0.5,High; decline threshold 0.99,6.2,fusiform / normal,-1,FALSE,0,13,15,Caesio,Lunar fusilier,0,0,1,reef-associated,WaterAssumed,34.18,medium,harmless,no special ability,0.5009999871253967
